id.orig_h,id.orig_p,id.resp_h,proto,duration,orig_bytes,resp_bytes,conn_state,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,label,detailed-label,bytes_ratio,duration_scaled
192.168.100.113,45672,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,44628,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,38160,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,37.157.198.150,udp,0.005246,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4971694290423453
192.168.100.113,123,147.231.100.5,udp,0.001728,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49998620018150175
192.168.100.113,35552,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,44872,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,47088,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35192,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,47392,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.00173,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49998459883349766
192.168.100.113,34276,128.185.250.50,tcp,3.14096,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0135152485724612
192.168.100.113,44840,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,46328,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,37868,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,31.31.74.35,udp,0.005485,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4969780679558591
192.168.100.113,46196,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34784,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001742,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49997499074547325
192.168.100.113,43916,178.128.185.250,tcp,3.159203,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.028121944391572
192.168.100.113,35300,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,37372,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,43832,178.128.185.250,tcp,3.120225,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.996913273140281
192.168.100.113,36516,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45596,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45608,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34696,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35480,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34184,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,36444,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,37404,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35268,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45304,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,37400,128.185.250.50,tcp,3.102983,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9831080519972066
192.168.100.113,43868,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,31.31.74.35,udp,0.004732,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4975809754793909
192.168.100.113,46792,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001736,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49997979478948545
192.168.100.113,35828,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,46888,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35076,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,36428,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,46228,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,81.2.254.224,udp,0.005991,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49657292691082977
192.168.100.113,37976,128.185.250.50,tcp,3.092483,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.974700974975847
192.168.100.113,36692,128.185.250.50,tcp,3.15845,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.02751903686804
192.168.100.113,46648,178.128.185.250,tcp,3.089485,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9723005543177483
192.168.100.113,35376,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34604,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001753,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4999661833314509
192.168.100.113,123,147.231.100.5,udp,0.00173,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49998459883349766
192.168.100.113,123,147.231.100.5,udp,0.001492,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.5001751592459818
192.168.100.113,34596,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45612,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,44752,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,47056,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,44548,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45380,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,38116,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,81.2.254.224,udp,0.005494,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49697086188984074
192.168.100.113,37552,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,46884,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,46544,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,47060,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35508,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34460,128.185.250.50,tcp,3.131211,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0057094777266293
192.168.100.113,123,147.251.48.140,udp,0.005241,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4971734324123554
192.168.100.113,34176,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,81.2.254.224,udp,0.005736,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4967770987813485
192.168.100.113,123,80.79.25.111,udp,0.002503,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49936567782992514
192.168.100.113,36840,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35304,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35128,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001745,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4999725887234671
192.168.100.113,46432,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,37676,128.185.250.50,tcp,3.101242,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.981714078559665
192.168.100.113,37980,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001734,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4999813961374895
192.168.100.113,45368,178.128.185.250,tcp,3.119973,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9967115032917684
192.168.100.113,36436,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001998,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49977001820095246
192.168.100.113,44432,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35188,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.251.48.140,udp,0.005243,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49717183106435137
192.168.100.113,37136,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001997,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4997708188749545
192.168.100.113,45828,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,43356,178.128.185.250,tcp,3.152468,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0227294049878712
192.168.100.113,37100,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,46492,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,44356,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45196,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35696,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,46320,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,46184,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,43368,178.128.185.250,tcp,3.128234,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0033258712225734
192.168.100.113,123,147.231.100.5,udp,0.001732,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49998299748549363
192.168.100.113,123,147.231.100.5,udp,0.001493,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.5001743585719798
192.168.100.113,46468,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35116,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,44648,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34612,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,43452,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001998,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49977001820095246
192.168.100.113,123,147.231.100.5,udp,0.001747,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.499970987375463
192.168.100.113,123,147.231.100.5,udp,0.00148,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.5001847673340062
192.168.100.113,46800,178.128.185.250,tcp,3.108981,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9879104946614081
192.168.100.113,46088,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001996,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49977161954895655
192.168.100.113,36056,128.185.250.50,tcp,3.111978,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9903101146455047
192.168.100.113,123,147.231.100.5,udp,0.001731,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49998379815949556
192.168.100.113,34200,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34268,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,46968,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,47084,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,81.2.254.224,udp,0.005744,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4967706933893322
192.168.100.113,36456,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,43592,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34672,128.185.250.50,tcp,3.114493,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9923238097606208
192.168.100.113,34368,128.185.250.50,tcp,3.127443,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.002692538086964
192.168.100.113,34596,128.185.250.50,tcp,3.09049,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9731052316897928
192.168.100.113,35064,128.185.250.50,tcp,3.138706,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.011710529371876
192.168.100.113,38236,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45340,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45480,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35464,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,38048,128.185.250.50,tcp,3.098495,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.979514627076077
192.168.100.113,123,147.231.100.5,udp,0.001746,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49997178804946507
192.168.100.113,35324,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35236,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,47032,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,43412,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35944,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001746,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49997178804946507
192.168.100.113,36000,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,36640,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34936,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001744,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4999733893974692
192.168.100.113,45028,178.128.185.250,tcp,3.157716,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.026931342150547
192.168.100.113,123,147.231.100.5,udp,0.00173,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49998459883349766
192.168.100.113,46760,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,37336,128.185.250.50,tcp,3.155926,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0254981356869055
192.168.100.113,44820,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45200,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34628,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,44496,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,44500,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,31.31.74.35,udp,0.004481,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49778194465390146
192.168.100.113,44336,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001495,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.5001727572239757
192.168.100.113,36908,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,36044,128.185.250.50,tcp,3.159199,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0281187416955637
192.168.100.113,44496,178.128.185.250,tcp,3.124225,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.000115969148418
192.168.100.113,123,147.231.100.5,udp,0.001994,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4997732208969606
192.168.100.113,123,147.231.100.5,udp,0.001747,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.499970987375463
192.168.100.113,45404,178.128.185.250,tcp,3.153455,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0235196702278793
192.168.100.113,35800,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35860,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,44348,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,37536,128.185.250.50,tcp,3.097972,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.979095874573013
192.168.100.113,34628,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45304,178.128.185.250,tcp,3.108722,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9877031200948814
192.168.100.113,43844,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35804,128.185.250.50,tcp,3.092748,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.974913153586386
192.168.100.113,36004,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,43876,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.251.48.140,udp,0.0,0.0,0.0,S0,D,1,76,0,0,(empty)   Benign   -,,,0.0,-0.5013697648570169
192.168.100.113,44912,178.128.185.250,tcp,3.116474,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9939099449586508
192.168.100.113,123,31.31.74.35,udp,0.004995,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49737039821685586
192.168.100.113,45280,178.128.185.250,tcp,3.128215,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0033106584165346
192.168.100.113,37612,128.185.250.50,tcp,3.081242,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9657005985189802
192.168.100.113,35848,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001747,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.499970987375463
192.168.100.113,46640,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001742,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49997499074547325
192.168.100.113,45720,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
